tiempo,muestravelr_izq,velr_der,sensor_izq,sensor_frontal_izq,sensor_frontal_der,sensor_der,imu_acc_x,imu_acc_y,imu_w_x,imu_w_y,imu_m_x,imu_m_y
3406.610214,0.949500,-0.282100,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3406.647887,0.946300,-0.288600,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3406.688127,0.943000,-0.294800,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3406.749202,0.939600,-0.300800,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3406.763214,0.936200,-0.306700,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3406.804252,0.932600,-0.312200,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3406.839541,0.929000,-0.317600,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3406.877318,0.925200,-0.322700,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3406.931149,0.921400,-0.327600,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3406.976189,0.917400,-0.332200,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3406.995894,0.913400,-0.336500,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3407.032532,0.909300,-0.340700,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3407.069464,0.905100,-0.344500,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3407.111583,0.900800,-0.348100,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3407.155622,0.896400,-0.351400,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3407.187652,0.891900,-0.354400,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3407.224554,0.887400,-0.357200,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3407.280179,0.882700,-0.359700,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3407.323218,0.878000,-0.361900,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3407.339221,0.873100,-0.363800,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3407.376231,0.868200,-0.365400,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3407.417183,0.863200,-0.366700,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3407.454151,0.858100,-0.367800,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3407.501194,0.852900,-0.368500,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3407.532315,0.847700,-0.368900,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3407.568973,0.842300,-0.369000,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3407.639036,0.836900,-0.368800,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3407.648044,0.831400,-0.368300,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3407.688081,0.825800,-0.367500,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3407.724114,0.820100,-0.366300,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3407.761147,0.814300,-0.364900,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3407.820147,0.808500,-0.363100,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3407.865189,0.802600,-0.361000,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3407.880202,0.796600,-0.358600,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3407.917371,0.790500,-0.355800,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3407.954334,0.784300,-0.352800,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3408.003151,0.778100,-0.349400,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3408.049193,0.771800,-0.345600,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3408.068915,0.765400,-0.341600,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3408.109914,0.758900,-0.337200,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3408.146915,0.752300,-0.332500,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3408.187966,0.745700,-0.327400,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3408.224999,0.739000,-0.322000,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3408.261498,0.732200,-0.316300,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3408.301534,0.725400,-0.310300,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3408.359994,0.718500,-0.303900,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3408.403018,0.711500,-0.297200,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3408.417030,0.704400,-0.290200,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3408.453911,0.697300,-0.282800,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3408.494911,0.690100,-0.275100,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3408.536153,0.682800,-0.267100,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3408.579192,0.675500,-0.258800,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3408.609497,0.668100,-0.250100,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3408.645762,0.660600,-0.241100,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3408.712251,0.653000,-0.231800,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3408.724262,0.645400,-0.222200,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3408.763295,0.637800,-0.212200,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3408.802362,0.630000,-0.202000,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3408.838130,0.622200,-0.191400,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3408.898095,0.614400,-0.180500,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3408.941134,0.606500,-0.169300,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3408.954146,0.598500,-0.157800,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3408.994931,0.590400,-0.146000,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3409.031403,0.582300,-0.133900,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3409.072583,0.574200,-0.121500,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3409.120638,0.566000,-0.108800,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3409.146368,0.557700,-0.095800,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3409.187407,0.549400,-0.082500,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3409.255172,0.541000,-0.068900,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3409.262167,0.532500,-0.055100,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3409.304205,0.524000,-0.041000,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3409.338540,0.515500,-0.026600,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3409.379547,0.506900,-0.011900,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3409.435194,0.498300,0.003000,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3409.472228,0.489600,0.018200,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3409.490244,0.480800,0.033600,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3409.526981,0.472000,0.049300,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3409.563547,0.463200,0.065200,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3409.610190,0.454300,0.081400,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3409.676251,0.445400,0.097800,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3409.679252,0.436400,0.114400,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3409.715417,0.427400,0.131300,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3409.752413,0.418300,0.148400,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3409.809240,0.409200,0.165700,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3409.851278,0.400100,0.183200,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3409.863289,0.390900,0.200900,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3409.903948,0.381700,0.218800,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3409.940950,0.372400,0.236800,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3409.985179,0.363100,0.255100,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3410.029219,0.353800,0.273600,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3410.050519,0.344400,0.292200,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3410.088426,0.335000,0.311000,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3410.125406,0.325600,0.329900,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3410.163458,0.316100,0.349000,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3410.207498,0.306600,0.368200,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3410.239527,0.297000,0.387600,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3410.276409,0.287500,0.407100,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3410.339427,0.277900,0.426700,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3410.350424,0.268300,0.446500,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3410.387457,0.258600,0.466300,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3410.424432,0.248900,0.486300,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3410.465384,0.239300,0.506400,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3410.520710,0.229500,0.526500,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3410.566753,0.219800,0.546700,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3410.576761,0.210000,0.567000,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3410.611697,0.200200,0.587400,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3410.649313,0.190400,0.607800,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3410.706191,0.180600,0.628300,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3410.739736,0.170800,0.648800,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3410.764769,0.160900,0.669400,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3410.800368,0.151000,0.690000,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3410.837974,0.141100,0.710600,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3410.881742,0.131200,0.731200,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3410.928785,0.121300,0.751800,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3410.948440,0.111400,0.772400,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3410.985443,0.101400,0.793000,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3411.026262,0.091500,0.813600,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3411.063323,0.081500,0.834200,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3411.103359,0.071500,0.854700,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3411.136964,0.061600,0.875200,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3411.173535,0.051600,0.895700,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3411.230148,0.041600,0.916000,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3411.271185,0.031600,0.936400,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3411.284197,0.021600,0.956600,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3411.325449,0.011600,0.976700,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3411.362411,0.001600,0.996800,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3411.404573,-0.008400,1.016800,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3411.449619,-0.018400,1.036600,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3411.476536,-0.028400,1.056400,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3411.513534,-0.038400,1.076000,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3411.581060,-0.048400,1.095500,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3411.591069,-0.058400,1.114800,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3411.628237,-0.068400,1.134000,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3411.669443,-0.078300,1.153100,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3411.705814,-0.088300,1.172000,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3411.764161,-0.098200,1.190700,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3411.807200,-0.108200,1.209200,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3411.821199,-0.118100,1.227600,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3411.861975,-0.128100,1.245800,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3411.898976,-0.138000,1.263700,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3411.942151,-0.147900,1.281500,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3411.987202,-0.157700,1.299000,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3412.012563,-0.167600,1.316300,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3412.054323,-0.177500,1.333400,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3412.123115,-0.187300,1.350300,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3412.132124,-0.197100,1.366900,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3412.169158,-0.206900,1.383200,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3412.205995,-0.216700,1.399300,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3412.246996,-0.226400,1.415100,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3412.290159,-0.236200,1.430700,0.140000,21.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
